,10.1016/j.csda.2018.07.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052476781&doi=10.1016%2fj.csda.2018.07.007&partnerID=40&md5=961b83680af5277c2bd4f83271b12b88,"Multidimensional scaling methods are frequently used by researchers and practitioners to project high dimensional data into a low dimensional space. However, it is a challenge to integrate side information which is available along with the dissimilarities to perform such dimension reduction analysis. A novel Bayesian integrative multidimensional scaling procedure, namely Bayesian multidimensional scaling with variable selection, is proposed to incorporate external information on the objects into the analysis through the use of a latent multivariate regression structure. The proposed Bayesian procedure allows the incorporation of covariate information into the dimension reduction analysis through the use of a variable selection strategy. An efficient computational algorithm to implement the procedure is also developed. A series of simulation experiments and a real data analysis are conducted, and the proposed model is shown to outperform several benchmark models based on some measures commonly used in the literature. © 2018 Elsevier B.V."
,10.1016/j.strusafe.2018.09.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054435699&doi=10.1016%2fj.strusafe.2018.09.004&partnerID=40&md5=ade4053039f788ccd7438d2ab6c1778d,"Civil engineering structures are commonly monitored to assess their structural behaviour, using alarm thresholds to indicate when contingency actions are needed to improve safety. However, there is a need for guidelines on how to establish thresholds that ensure sufficient safety. This paper therefore proposes a general computational algorithm for establishment of reliability-based alarm thresholds for civil engineering structures. The algorithm is based on Subset simulation with independent-component Markov chain Monte Carlo simulation and applicable with both analytical structural models and finite element models. The reliability-based alarm thresholds can straightforwardly be used in the monitoring plans that are developed in the design phase of a construction project, in particular for sequentially loaded structures such as staged construction of embankments. With the reliability-based alarm thresholds, contingency actions will only be implemented when they are needed to satisfy the target probability of failure. © 2018 The Authors"
,10.1007/978-3-319-99272-3_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052213633&doi=10.1007%2f978-3-319-99272-3_28&partnerID=40&md5=d818679f1c8181042be98bf0a741813e,"The analyzed problem is the identification of fault parameters taking into account the stochastic characteristic of the system. The objective is to estimate the unbalance parameters, as the unbalance moment, phase angle and axial position of the unbalance force applied to the rotor. Therefore, experimental tests with the rotor to obtain the unbalance response is performed. This work aims the comparison between Bayesian inference with Markov Chain Monte Carlo method (MCMC), using Delayed Rejection Adaptive Metropolis algorithm (DRAM), and Stochastic Collocation through Generalized polynomial chaos expansion. This method has computational cost smaller than the MCMC methods, and it could be used as an alternative method for stochastic simulation. The Bayesian inference with MCMC and DRAM is based on previous works. However, the application of the MCMC have a high computational cost. Therefore, the Stochastic collocation is introduced into the likelihood function of the Bayes theorem for a faster convergence rate. The low computational cost of the collocation is evaluated and the results of both methods are compared to determine the convergence and precision of the collocation method. © 2019, Springer Nature Switzerland AG."
,10.1016/j.geothermics.2018.09.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054256522&doi=10.1016%2fj.geothermics.2018.09.012&partnerID=40&md5=4799fe74db6938023cbfccb2ab79d6f9,"In the evaluation of low- to medium-enthalpy geothermal resources on the island of Ireland, some of the most interesting targets are the deep sedimentary basins of Northern Ireland. The deepest of these is the Rathlin Basin, where Permian and Triassic reservoir sediments are known to exist to at least 2300 m depth. Two deep boreholes within the basin provide evidence of elevated temperatures at depth that are atypical within Ireland, prompting further geophysical exploration of the basin as one component of the IRETHERM project. The magnetotelluric (MT) method was selected as the investigative geophysical tool as it is capable of sensing and defining electrically conductive porous sediments beneath overlying resistive strata, in this case flood basalt sequences. MT data were acquired on a rectangular grid of 39 sites across almost half of the onshore basin to investigate the composition and spatial variation of the basin's formations. One-dimensional stochastic inverse modelling of the observed MT data was with a reversible-jump Markov chain Monte Carlo 1D inversion code, resulting in ensembles of models for each site. The use of model ensembles rather than single models avoids the pitfall of over-reliant interpretation on non-unique resistivity models, increasing the robustness of the interpretation. Interpreted models compare very favourably with nearby deep borehole records, and interpolation of the complete set of ensemble interpretations results in a conservative reservoir volume of approx. 32 km3 of combined Permian and Triassic sandstones beneath the MT survey. Based upon new, high quality temperature data available in the Ballinlea 1 borehole, an approximate estimation of thermal energy in place as a function of final reservoir temperature has been performed for the interpreted MT resistivity model volume. A final minimum temperature of 25 °C (being the temperature that comparable estimates have been made for adjacent geothermal prospects) results in a minimum estimated Indicated Geothermal Reserve (IGR) of 2.9 × 1018 J beneath the MT survey area. The modelling results suggest that exploitation of the maximum volume of sediments would occur for a final temperature of ≈55 °C. © 2018 Elsevier Ltd"
,10.1016/j.physe.2018.08.028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053436586&doi=10.1016%2fj.physe.2018.08.028&partnerID=40&md5=bd6ad2a8698e740b5803cb75db359998,"A Markov model of semiconductor nanolaser is constructed in order to describe finely the effects of quantum fluctuations in the dynamics of the laser, in particular by considering the transition to lasing. Nanolasers are expected to contain only a small number of emitters, whose semiconductor bands are simulated using true carrier energy states. The model takes into account carrier-carrier interactions in the conduction and valence bands, but the result is a huge Markov chain that is often too demanding for direct Monte-Carlo simulation. We introduce here a technique to split the whole chain into two subchains, one referring to thermalization events within the bands and the other to laser photonic events of interest. The model is applied to the analysis of laser transition and enlightens the coexistence of a pulse regime triggered by the quantum nature of the photon with the birth of the known coherent cw regime. This conclusion is highlighted by calculated time traces. We show that on the ultrasmall scale of nanolasers, we are unable to define perfectly the threshold. © 2018 Elsevier B.V."
,10.1016/j.strusafe.2018.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050075353&doi=10.1016%2fj.strusafe.2018.07.001&partnerID=40&md5=e9d658c043af71e599553df6ca9ec24e,"The computation of the probability of a rare (failure) event is a common task in structural reliability analysis. In most applications, the numerical model defining the rare event is nonlinear and the resulting failure domain often multimodal. One strategy for estimating the probability of failure in this context is the importance sampling method. The efficiency of importance sampling depends on the choice of the importance sampling density. A near-optimal sampling density can be found through application of the cross entropy method. The cross entropy method is an adaptive sampling approach that determines the sampling density through minimizing the Kullback-Leibler divergence between the theoretically optimal importance sampling density and a chosen parametric family of distributions. In this paper, we investigate the suitability of the multivariate normal distribution and the Gaussian mixture model as importance sampling densities within the cross entropy method. Moreover, we compare the performance of the cross entropy method to sequential importance sampling, another recently proposed adaptive sampling approach, which uses the Gaussian mixture distribution as a proposal distribution within a Markov Chain Monte Carlo algorithm. For the parameter updating of the Gaussian mixture within the cross entropy method, we propose a modified version of the expectation-maximization algorithm that works with weighted samples. To estimate the number of distributions in the mixture, the density-based spatial clustering of applications with noise (DBSCAN) algorithm is adapted to the use of weighted samples. We compare the performance of the different methods in several examples, including component reliability problems, system reliability problems and reliability in varying dimensions. The results show that the cross entropy method using a single Gaussian outperforms the cross entropy method using Gaussian mixture and that both distribution types are not suitable for high dimensional reliability problems. © 2018 Elsevier Ltd"
,10.1016/j.envsoft.2018.09.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054236136&doi=10.1016%2fj.envsoft.2018.09.004&partnerID=40&md5=8078123e09bc38ffa176449632a09ede,"Dynamic global vegetation models (DGVMs) are of crucial importance for understanding and predicting vegetation, carbon, nitrogen and water dynamics of ecosystems in response to climate change. Their complexity, however, creates challenges for model analysis and data integration. A solution is to interface DGVMs with established statistical computing environments. Here we introduce rLPJGUESS, an R-package that couples the widely used DGVM LPJ-GUESS with the R environment for statistical computing, making existing R-packages and functions readily available to perform complex analyses with this model. We demonstrate the advantages of this framework by using rLPJGUESS to perform several otherwise laborious tasks: first, a set of single simulations, followed by global and local sensitivity analyses, a Bayesian calibration with a Markov-Chain Monte Carlo (MCMC) algorithm, and a predictive simulation with multiple climate scenarios. Our example highlights the opportunities of interfacing existing models in earth and environmental sciences with state-of-the-art computing environments such as R. © 2018 Elsevier Ltd"
,10.1007/978-3-319-78187-7_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049505586&doi=10.1007%2f978-3-319-78187-7_3&partnerID=40&md5=62718e2492dc7740fb08d286355baea2,"A reliable estimation of regional ground motion plays a critical role in probabilistic seismic hazard analysis (PSHA). The earthquake resistant design of structures within a region of a small spatial scale is often based on the assumption of relatively uniform form-factors which leads to the assumption of same station condition. However, for some small-scale regions this may not be the case. In this study, we propose a new Bayesian Hierarchical Model (BHM) for peak ground acceleration (PGA) records from two small-aperture Icelandic strong-motion arrays. The proposed BHM characterizes source effect, local station effect, source-station effect, and an error term that represents the measurement error and other unaccounted factors, separately. Posterior inference is based on a Markov chain Monte Carlo algorithm that uses the Metropolis algorithm. Uncertainty in unknown parameters is assessed through their joint posterior density. Analysis of PGA records based on the proposed BHM will improve the comprehensive understanding of the source effects, localized station conditions, and wave propagation. © Springer International Publishing AG, part of Springer Nature 2019."
,10.1007/978-3-319-78187-7_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049538092&doi=10.1007%2f978-3-319-78187-7_2&partnerID=40&md5=1f70d90b99840e62867d8c0dbf8b0fbc,"In this study, probabilistic seismic hazard assessment (PSHA) for North Iceland is explored in terms of its sensitivity to one of its key elements, the selected ground-motion models (GMMs). The GMMs in previous PSHA studies for Iceland are reviewed and in some cases recalibrated to the Icelandic dataset using a Markov Chain Monte Carlo (MCMC) algorithm which is useful in regions where the earthquake records are scarce. To show the ground motion model variability as it is manifested in PSHA uncertainties, the hazard maps of standard deviation and coefficient of variation (CV) of PGA at two hazard levels for GMMs before and after recalibrating are shown. The results indicate that the recalibrated models are promising candidates to be applied for future hazard studies in Iceland, but more importantly they show how to what extent and how the epistemic uncertainty of the GMMs contribute to patches of heightened hazard uncertainties, especially at near- and far-fault distances where there is a particular lack of data. © Springer International Publishing AG, part of Springer Nature 2019."
,10.1007/978-3-319-91086-4_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053768966&doi=10.1007%2f978-3-319-91086-4_1&partnerID=40&md5=66daa9bca00d38e2856e20085ff045c7,"Simulated Annealing (SA) is one of the simplest and best-known metaheuristic method for addressing difficult black box global optimization problems whose objective function is not explicitly given and can only be evaluated via some costly computer simulation. It is massively used in real-life applications. The main advantage of SA is its simplicity. SA is based on an analogy with the physical annealing of materials that avoids the drawback of the Monte-Carlo approach (which can be trapped in local minima), thanks to an efficient Metropolis acceptance criterion. When the evaluation of the objective-function results from complex simulation processes that manipulate a large-dimension state space involving much memory, population-based algorithms are not applicable and SA is the right answer to address such issues. This chapter is an introduction to the subject. It presents the principles of local search optimization algorithms, of which simulated annealing is an extension, and the Metropolis algorithm, a basic component of SA. The basic SA algorithm for optimization is described together with two theoretical properties that are fundamental to SA: statistical equilibrium (inspired from elementary statistical physics) and asymptotic convergence (based on Markov chain theory). The chapter surveys the following practical issues of interest to the user who wishes to implement the SA algorithm for its particular application: finite-time approximation of the theoretical SA, polynomial-time cooling, Markov-chain length, stopping criteria, and simulation-based evaluations. To illustrate these concepts, this chapter presents the straightforward application of SA to two classical and simple classical NP-hard combinatorial optimization problems: the knapsack problem and the traveling salesman problem. The overall SA methodology is then deployed in detail on a real-life application: a large-scale aircraft trajectory planning problem involving nearly 30,000 flights at the European continental scale. This exemplifies how to tackle nowadays complex problems using the simple scheme of SA by exploiting particular features of the problem, by integrating astute computer implementation within the algorithm, and by setting user-defined parameters empirically, inspired by the SA basic theory presented in this chapter. © 2019, Springer International Publishing AG, part of Springer Nature."
,10.1016/j.ejor.2018.05.053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049566717&doi=10.1016%2fj.ejor.2018.05.053&partnerID=40&md5=103d4ae053bb6dd15f9c39e0e57171a9,"Estimation of banking efficiency and productivity is essential for regulatory purposes and for testing various theories in the context of banking such as the quiet life hypothesis, the bad management hypothesis etc. In such studies it is, therefore, important to place as few restrictions as possible on the functional forms subject to global satisfaction of the theoretical properties relating to monotonicity and concavity. In this paper, we propose an alternative to nonparametric segmented concave least squares. We use a differentiable approximation to an arbitrary functional form based on smoothly mixing Cobb-Douglas anchor functions over the data space. Estimation is based on Bayesian techniques organized around Markov Chain Monte Carlo. The approximation properties of the new functional form are investigated in a Monte Carlo experiment where the true functional form is a Symmetric Generalized McFadden. The new techniques are applied to a large U.S banking data set as well as a global banking data set. © 2018 Elsevier B.V."
,10.1016/j.agrformet.2018.09.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053793802&doi=10.1016%2fj.agrformet.2018.09.002&partnerID=40&md5=6ddf17121fa5ad08ce2005bb12ae5396,"Reliable data-driven models designed to accurately estimate cotton yield, an important agricultural commodity, can be adopted by farmers, agricultural system modelling experts and agricultural policy-makers in strategic decision-making processes. In this paper a hybrid genetic programing model integrated with the Markov Chain Monte Carlo (MCMC) based Copula technique is developed to incorporate climate-based inputs as the predictors of cotton yield, for selected study regions: Faisalabad (31.4504 °N, 73.1350 °E), Multan (30.1984 °N, 71.4687 °E) and Nawabshah (26.2442 °N, 68.4100 °E), as important cotton growing hubs in the developing nation of Pakistan. Several different types of GP-MCMC-copula models were developed, each with the well-known copula families (i.e., Gaussian, student t, Clayton, Gumble Frank and Fischer-Hinzmann functions) to screen and utilize an optimal cotton yield forecast model for the present study region. The results of the GP-MCMC based hybrid copula model were evaluated with a standalone GP and the MCMC based copula model in accordance with statistical analysis of the predicted yield based on correlation coefficient (r), Willmott's index (WI), Nash-Sutcliffe coefficient (NSE), root mean squared error (RMSE) and mean absolute error (MAE) in the independent test phase. Further performance preciseness was evaluated by the Akiake Information Criterion (AIC), the Bayesian Information Criterion (BIC) and the Maximum Likelihood (MaxL) for the GP-MCMC based copula as well as the MCMC based copula model. GP-MCMC-Clayton copula model generated the most accurate result for the Multan station. For the optimal GP-MCMC-Clayton copula model, the acquired model evaluation metrics for Multan were: (LM≈0.952; RRMSE≈2.107%; RRMAE≈1.771%) followed by the MCMC based Gaussian copula model (LM≈0.895; RRMSE≈4.541%; RRMAE≈0.3.214%) and the standalone GP model (LM≈0.132; RRMSE≈23.638%; RRMAE≈22.652%), indicating the superiority of the GP-MCMC-Clayton copula model in respect to the other benchmark models. The performance of GP-MCMC based copula model was also found to be superior in the case of Faisalabad and Nawabshah station as confirmed by AIC, BIC, MaxL metrics, including a larger value of the Legates-McCabe's (LM) index, utilized in conjunction with the relative percentage RRMSE and the relative mean absolute error (RMAE). Accordingly, it is averred that the developed GP-MCMC copula model can be considered as a pertinent data-intelligent tool used for accurate prediction of cotton yield, utilizing the readily available climate datasets in agricultural regions and is of relevance to agricultural yield simulation and sectoral decision-making. © 2018 Elsevier B.V."
,10.1016/j.jcp.2018.08.049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052906458&doi=10.1016%2fj.jcp.2018.08.049&partnerID=40&md5=de4a8254a06b0badc63008e03d087788,"We present a systematic study of the nested sampling algorithm based on the example of the Potts model. This model, which exhibits a first order phase transition for q&gt;4, exemplifies a generic numerical challenge in statistical physics: The evaluation of the partition function and thermodynamic observables, which involve high dimensional sums of sharply structured multi-modal density functions. It poses a major challenge to most standard numerical techniques, such as Markov Chain Monte Carlo. In this paper we will demonstrate that nested sampling is particularly suited for such problems and it has a couple of advantages. For calculating the partition function of the Potts model with N sites: a) one run stops after O(N) moves, so it takes O(N2) operations for the run, b) only a single run is required to compute the partition function along with the assignment of confidence intervals, c) the confidence intervals of the logarithmic partition function decrease with 1/N and d) a single run allows to compute quantities for all temperatures while the autocorrelation time is very small, irrespective of temperature. Thermodynamic expectation values of observables, which are completely determined by the bond configuration in the representation of Fortuin and Kasteleyn, like the Helmholtz free energy, the internal energy as well as the entropy and heat capacity, can be calculated in the same single run needed for the partition function along with their confidence intervals. In contrast, thermodynamic expectation values of magnetic properties like the magnetization and the magnetic susceptibility require sampling the additional spin degree of freedom. Results and performance are studied in detail and compared with those obtained with multi-canonical sampling. Eventually the implications of the findings on a parallel implementation of nested sampling are outlined. © 2018 Elsevier Inc."
,10.1080/00949655.2018.1523410,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053520378&doi=10.1080%2f00949655.2018.1523410&partnerID=40&md5=172d648970a50091ee668008889e9b38,"In this study, we discuss the classical, Bayesian, and generalized inference of the reliability parameter Rs,k = Pr (At least s of the (X1, X2, . . . , Xk) exceed Y) = Pr(Xk−s+1:k &gt; Y) of an s-out-of-k:G system with strength components X1, X2, . . . , Xk subjected to a common stress Y whose probability densities are independent two-parameter general class of exponentiated inverted exponential distributions. These statistical analyses are carried out based on the progressively type-II right censored data with uniformly random removals. Under squared error and LINEX loss functions, Bayes estimates are developed by using Lindley's approximation and the Markov Chain Monte Carlo method due to the lack of closed forms of the posterior distributions. Generalized inferences are performed based on the generalized variable method. Simulation studies and real-world data analyses are given to illustrate the proposed procedures. The size of the test, adjusted and unadjusted power of the test, coverage probability and expected confidence lengths of the confidence interval, and biases of the estimator are also discussed. Comparison and contrast among the classical, Bayesian, and generalized inferences of the reliability parameter in the multicomponent stress-strength model are performed. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group."
