10.1016/j.csda.2018.07.007 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052476781&doi=10.1016%2fj.csda.2018.07.007&partnerID=40&md5=961b83680af5277c2bd4f83271b12b88 0,multidimensional scaling methods frequently used researchers practitioners project high dimensional data low dimensional space however challenge integrate side information available along dissimilarities perform dimension reduction analysis novel bayesian integrative multidimensional scaling procedure namely bayesian multidimensional scaling variable selection proposed incorporate external information objects analysis use latent multivariate regression structure proposed bayesian procedure allows incorporation covariate information dimension reduction analysis use variable selection strategy efficient computational algorithm implement procedure also developed series simulation experiments real data analysis conducted proposed model shown outperform several benchmark models based measures commonly used literature â© elsevier b v
10.1016/j.strusafe.2018.09.004 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054435699&doi=10.1016%2fj.strusafe.2018.09.004&partnerID=40&md5=ade4053039f788ccd7438d2ab6c1778d 0,civil engineering structures commonly monitored assess structural behaviour using alarm thresholds indicate contingency actions needed improve safety however need guidelines establish thresholds ensure sufficient safety paper therefore proposes general computational algorithm establishment reliability based alarm thresholds civil engineering structures algorithm based subset simulation independent component markov chain monte carlo simulation applicable analytical structural models finite element models reliability based alarm thresholds straightforwardly used monitoring plans developed design phase construction project particular sequentially loaded structures staged construction embankments reliability based alarm thresholds contingency actions implemented needed satisfy target probability failure â© authors
10.1007/978-3-319-99272-3_28 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052213633&doi=10.1007%2f978-3-319-99272-3_28&partnerID=40&md5=d818679f1c8181042be98bf0a741813e 0,analyzed problem identification fault parameters taking account stochastic characteristic system objective estimate unbalance parameters unbalance moment phase angle axial position unbalance force applied rotor therefore experimental tests rotor obtain unbalance response performed work aims comparison bayesian inference markov chain monte carlo method mcmc using delayed rejection adaptive metropolis algorithm dram stochastic collocation generalized polynomial chaos expansion method computational cost smaller mcmc methods used alternative method stochastic simulation bayesian inference mcmc dram based previous works however application mcmc high computational cost therefore stochastic collocation introduced likelihood function bayes theorem faster convergence rate low computational cost collocation evaluated results methods compared determine convergence precision collocation method â© springer nature switzerland ag
10.1016/j.geothermics.2018.09.012 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054256522&doi=10.1016%2fj.geothermics.2018.09.012&partnerID=40&md5=4799fe74db6938023cbfccb2ab79d6f9 0,evaluation low medium enthalpy geothermal resources island ireland interesting targets deep sedimentary basins northern ireland deepest rathlin basin permian triassic reservoir sediments known exist least depth two deep boreholes within basin provide evidence elevated temperatures depth atypical within ireland prompting geophysical exploration basin one component iretherm project magnetotelluric mt method selected investigative geophysical tool capable sensing defining electrically conductive porous sediments beneath overlying resistive strata case flood basalt sequences mt data acquired rectangular grid sites across almost half onshore basin investigate composition spatial variation basin formations one dimensional stochastic inverse modelling observed mt data reversible jump markov chain monte carlo inversion code resulting ensembles models site use model ensembles rather single models avoids pitfall reliant interpretation non unique resistivity models increasing robustness interpretation interpreted models compare favourably nearby deep borehole records interpolation complete set ensemble interpretations results conservative reservoir volume approx km combined permian triassic sandstones beneath mt survey based upon new high quality temperature data available ballinlea borehole approximate estimation thermal energy place function final reservoir temperature performed interpreted mt resistivity model volume final minimum temperature â°c temperature comparable estimates made adjacent geothermal prospects results minimum estimated indicated geothermal reserve igr ã— j beneath mt survey area modelling results suggest exploitation maximum volume sediments occur final temperature â‰ˆ â°c â© elsevier ltd
10.1016/j.physe.2018.08.028 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053436586&doi=10.1016%2fj.physe.2018.08.028&partnerID=40&md5=bd6ad2a8698e740b5803cb75db359998 0,markov model semiconductor nanolaser constructed order describe finely effects quantum fluctuations dynamics laser particular considering transition lasing nanolasers expected contain small number emitters whose semiconductor bands simulated using true carrier energy states model takes account carrier carrier interactions conduction valence bands result huge markov chain often demanding direct monte carlo simulation introduce technique split whole chain two subchains one referring thermalization events within bands laser photonic events interest model applied analysis laser transition enlightens coexistence pulse regime triggered quantum nature photon birth known coherent cw regime conclusion highlighted calculated time traces show ultrasmall scale nanolasers unable define perfectly threshold â© elsevier b v
10.1016/j.strusafe.2018.07.001 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050075353&doi=10.1016%2fj.strusafe.2018.07.001&partnerID=40&md5=e9d658c043af71e599553df6ca9ec24e 0,computation probability rare failure event common task structural reliability analysis applications numerical model defining rare event nonlinear resulting failure domain often multimodal one strategy estimating probability failure context importance sampling method efficiency importance sampling depends choice importance sampling density near optimal sampling density found application cross entropy method cross entropy method adaptive sampling approach determines sampling density minimizing kullback leibler divergence theoretically optimal importance sampling density chosen parametric family distributions paper investigate suitability multivariate normal distribution gaussian mixture model importance sampling densities within cross entropy method moreover compare performance cross entropy method sequential importance sampling another recently proposed adaptive sampling approach uses gaussian mixture distribution proposal distribution within markov chain monte carlo algorithm parameter updating gaussian mixture within cross entropy method propose modified version expectation maximization algorithm works weighted samples estimate number distributions mixture density based spatial clustering applications noise dbscan algorithm adapted use weighted samples compare performance different methods several examples including component reliability problems system reliability problems reliability varying dimensions results show cross entropy method using single gaussian outperforms cross entropy method using gaussian mixture distribution types suitable high dimensional reliability problems â© elsevier ltd
10.1016/j.envsoft.2018.09.004 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054236136&doi=10.1016%2fj.envsoft.2018.09.004&partnerID=40&md5=8078123e09bc38ffa176449632a09ede 0,dynamic global vegetation models dgvms crucial importance understanding predicting vegetation carbon nitrogen water dynamics ecosystems response climate change complexity however creates challenges model analysis data integration solution interface dgvms established statistical computing environments introduce rlpjguess r package couples widely used dgvm lpj guess r environment statistical computing making existing r packages functions readily available perform complex analyses model demonstrate advantages framework using rlpjguess perform several otherwise laborious tasks first set single simulations followed global local sensitivity analyses bayesian calibration markov chain monte carlo mcmc algorithm predictive simulation multiple climate scenarios example highlights opportunities interfacing existing models earth environmental sciences state art computing environments r â© elsevier ltd
10.1007/978-3-319-78187-7_3 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049505586&doi=10.1007%2f978-3-319-78187-7_3&partnerID=40&md5=62718e2492dc7740fb08d286355baea2 0,reliable estimation regional ground motion plays critical role probabilistic seismic hazard analysis psha earthquake resistant design structures within region small spatial scale often based assumption relatively uniform form factors leads assumption station condition however small scale regions may case study propose new bayesian hierarchical model bhm peak ground acceleration pga records two small aperture icelandic strong motion arrays proposed bhm characterizes source effect local station effect source station effect error term represents measurement error unaccounted factors separately posterior inference based markov chain monte carlo algorithm uses metropolis algorithm uncertainty unknown parameters assessed joint posterior density analysis pga records based proposed bhm improve comprehensive understanding source effects localized station conditions wave propagation â© springer international publishing ag part springer nature
10.1007/978-3-319-78187-7_2 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049538092&doi=10.1007%2f978-3-319-78187-7_2&partnerID=40&md5=1f70d90b99840e62867d8c0dbf8b0fbc 0,study probabilistic seismic hazard assessment psha north iceland explored terms sensitivity one key elements selected ground motion models gmms gmms previous psha studies iceland reviewed cases recalibrated icelandic dataset using markov chain monte carlo mcmc algorithm useful regions earthquake records scarce show ground motion model variability manifested psha uncertainties hazard maps standard deviation coefficient variation cv pga two hazard levels gmms recalibrating shown results indicate recalibrated models promising candidates applied future hazard studies iceland importantly show extent epistemic uncertainty gmms contribute patches heightened hazard uncertainties especially near far fault distances particular lack data â© springer international publishing ag part springer nature
10.1007/978-3-319-91086-4_1 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053768966&doi=10.1007%2f978-3-319-91086-4_1&partnerID=40&md5=66daa9bca00d38e2856e20085ff045c7 0,simulated annealing sa one simplest best known metaheuristic method addressing difficult black box global optimization problems whose objective function explicitly given evaluated via costly computer simulation massively used real life applications main advantage sa simplicity sa based analogy physical annealing materials avoids drawback monte carlo approach trapped local minima thanks efficient metropolis acceptance criterion evaluation objective function results complex simulation processes manipulate large dimension state space involving much memory population based algorithms applicable sa right answer address issues chapter introduction subject presents principles local search optimization algorithms simulated annealing extension metropolis algorithm basic component sa basic sa algorithm optimization described together two theoretical properties fundamental sa statistical equilibrium inspired elementary statistical physics asymptotic convergence based markov chain theory chapter surveys following practical issues interest user wishes implement sa algorithm particular application finite time approximation theoretical sa polynomial time cooling markov chain length stopping criteria simulation based evaluations illustrate concepts chapter presents straightforward application sa two classical simple classical np hard combinatorial optimization problems knapsack problem traveling salesman problem overall sa methodology deployed detail real life application large scale aircraft trajectory planning problem involving nearly flights european continental scale exemplifies tackle nowadays complex problems using simple scheme sa exploiting particular features problem integrating astute computer implementation within algorithm setting user defined parameters empirically inspired sa basic theory presented chapter â© springer international publishing ag part springer nature
10.1016/j.ejor.2018.05.053 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049566717&doi=10.1016%2fj.ejor.2018.05.053&partnerID=40&md5=103d4ae053bb6dd15f9c39e0e57171a9 0,estimation banking efficiency productivity essential regulatory purposes testing various theories context banking quiet life hypothesis bad management hypothesis etc studies therefore important place restrictions possible functional forms subject global satisfaction theoretical properties relating monotonicity concavity paper propose alternative nonparametric segmented concave least squares use differentiable approximation arbitrary functional form based smoothly mixing cobb douglas anchor functions data space estimation based bayesian techniques organized around markov chain monte carlo approximation properties new functional form investigated monte carlo experiment true functional form symmetric generalized mcfadden new techniques applied large u banking data set well global banking data set â© elsevier b v
10.1016/j.agrformet.2018.09.002 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053793802&doi=10.1016%2fj.agrformet.2018.09.002&partnerID=40&md5=6ddf17121fa5ad08ce2005bb12ae5396 0,reliable data driven models designed accurately estimate cotton yield important agricultural commodity adopted farmers agricultural system modelling experts agricultural policy makers strategic decision making processes paper hybrid genetic programing model integrated markov chain monte carlo mcmc based copula technique developed incorporate climate based inputs predictors cotton yield selected study regions faisalabad â°n â°e multan â°n â°e nawabshah â°n â°e important cotton growing hubs developing nation pakistan several different types gp mcmc copula models developed well known copula families e gaussian student clayton gumble frank fischer hinzmann functions screen utilize optimal cotton yield forecast model present study region results gp mcmc based hybrid copula model evaluated standalone gp mcmc based copula model accordance statistical analysis predicted yield based correlation coefficient r willmott index wi nash sutcliffe coefficient nse root mean squared error rmse mean absolute error mae independent test phase performance preciseness evaluated akiake information criterion aic bayesian information criterion bic maximum likelihood maxl gp mcmc based copula well mcmc based copula model gp mcmc clayton copula model generated accurate result multan station optimal gp mcmc clayton copula model acquired model evaluation metrics multan lmâ‰ˆ rrmseâ‰ˆ rrmaeâ‰ˆ followed mcmc based gaussian copula model lmâ‰ˆ rrmseâ‰ˆ rrmaeâ‰ˆ standalone gp model lmâ‰ˆ rrmseâ‰ˆ rrmaeâ‰ˆ indicating superiority gp mcmc clayton copula model respect benchmark models performance gp mcmc based copula model also found superior case faisalabad nawabshah station confirmed aic bic maxl metrics including larger value legates mccabe lm index utilized conjunction relative percentage rrmse relative mean absolute error rmae accordingly averred developed gp mcmc copula model considered pertinent data intelligent tool used accurate prediction cotton yield utilizing readily available climate datasets agricultural regions relevance agricultural yield simulation sectoral decision making â© elsevier b v
10.1016/j.jcp.2018.08.049 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052906458&doi=10.1016%2fj.jcp.2018.08.049&partnerID=40&md5=de4a8254a06b0badc63008e03d087788 0,present systematic study nested sampling algorithm based example potts model model exhibits first order phase transition q gt exemplifies generic numerical challenge statistical physics evaluation partition function thermodynamic observables involve high dimensional sums sharply structured multi modal density functions poses major challenge standard numerical techniques markov chain monte carlo paper demonstrate nested sampling particularly suited problems couple advantages calculating partition function potts model n sites one run stops n moves takes n operations run b single run required compute partition function along assignment confidence intervals c confidence intervals logarithmic partition function decrease n single run allows compute quantities temperatures autocorrelation time small irrespective temperature thermodynamic expectation values observables completely determined bond configuration representation fortuin kasteleyn like helmholtz free energy internal energy well entropy heat capacity calculated single run needed partition function along confidence intervals contrast thermodynamic expectation values magnetic properties like magnetization magnetic susceptibility require sampling additional spin degree freedom results performance studied detail compared obtained multi canonical sampling eventually implications findings parallel implementation nested sampling outlined â© elsevier inc
10.1080/00949655.2018.1523410 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053520378&doi=10.1080%2f00949655.2018.1523410&partnerID=40&md5=172d648970a50091ee668008889e9b38 0,study discuss classical bayesian generalized inference reliability parameter rs k = pr least x x xk exceed = pr xkâˆ’s+ k gt k g system strength components x x xk subjected common stress whose probability densities independent two parameter general class exponentiated inverted exponential distributions statistical analyses carried based progressively type ii right censored data uniformly random removals squared error linex loss functions bayes estimates developed using lindley approximation markov chain monte carlo method due lack closed forms posterior distributions generalized inferences performed based generalized variable method simulation studies real world data analyses given illustrate proposed procedures size test adjusted unadjusted power test coverage probability expected confidence lengths confidence interval biases estimator also discussed comparison contrast among classical bayesian generalized inferences reliability parameter multicomponent stress strength model performed â© â© informa uk limited trading taylor francis group
10.1061/(ASCE)HE.1943-5584.0001720 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054990653&doi=10.1061%2f%28ASCE%29HE.1943-5584.0001720&partnerID=40&md5=427e01f4e2132246e2ff32475420d9a2 0,study presents probabilistic framework considers water quality improvement capability reliability alternative total maximum daily load tmdl pollutant allocations generalized likelihood uncertainty estimation markov chain monte carlo techniques used assess relative uncertainty reliability two alternative tmdl pollutant allocations developed address fecal coliform fc bacteria impairment rural watershed western virginia allocation alternatives developed using hydrological simulation program fortran specified differing levels fc bacteria reduction different sources allocations met applicable water quality criteria approved tmdl allocation called less reduction fc source produced greatest uncertainty cattle directly depositing feces stream suggesting less reliable alternative called greater reduction source approach presented paper illustrates method incorporate uncertainty assessment tmdl development thereby enabling stakeholders engage informed decision making â© asce
10.1016/j.csda.2018.07.005 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050977723&doi=10.1016%2fj.csda.2018.07.005&partnerID=40&md5=ace032cb65eabfeea1e9ec056ca5c70a 0,reversible jump markov chain monte carlo rjmcmc method offers across model simulation approach bayesian estimation model comparison exploring sampling space consists several models possibly varying dimensions naive implementation rjmcmc models like gibbs random fields suffers computational difficulties posterior distribution model termed doubly intractable since computation likelihood function rarely available consequently simply impossible simulate transition markov chain presence likelihood intractability variant rjmcmc presented called noisy rjmcmc underlying transition kernel replaced approximation based unbiased estimators based previous theoretical developments convergence guarantees noisy rjmcmc algorithm provided experiments show noisy rjmcmc algorithm much efficient exact methods provided estimator controlled monte carlo variance used fact agreement theoretical analysis â© elsevier b v
10.1016/j.compstruct.2018.08.074 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054027278&doi=10.1016%2fj.compstruct.2018.08.074&partnerID=40&md5=7bc260d8ab153584398632dba9a21d29 0,paper presents novel stochastic framework quantify knock strength plane wrinkles coupon level key innovation markov chain monte carlo algorithm rigorously derives stochastic distribution wrinkle defects directly informed image data defects approach significantly reduces uncertainty parameterization stochastic numerical studies effects defects demonstrate methodology present original stochastic study determine distribution strength corner bend samples random plane wrinkle defects defects parameterized stochastic random fields defined using karhunen loã©ve kl modes distribution kl coefficients inferred misalignment data extracted b scan data using modified version multiple field image analysis strength distribution estimated embedding wrinkles high fidelity fe simulations using high performance toolbox dune composites observe severe knockdowns structural strength probability supported literature results highlight strong correlation maximum misalignment knockdown coupon strength observation allows us define surrogate model providing fast assessment predicted strength informed stochastic simulations utilizing observed wrinkle data high fidelity finite element models â©
10.1016/j.ejor.2018.05.026 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048809412&doi=10.1016%2fj.ejor.2018.05.026&partnerID=40&md5=620235a887587788e7cf7b1fdab89c61 0,method presented real time forecasting product returns remanufacturing determines quantity imminent returns quality features age distribution number past cycles required data real time include mean age stock scaled quantity population average reliably monitored even small size decentralized stock samples maximum minimum age return samples past volumes net demand sales characteristic parameters return distribution center axis spread updated real time method sequentially determines retention probability time period key random variable unties dynamic closed loop supply chain knot retention probability sequence used explicit expressions product return flow age distribution quality index based markov representation stock flows model allows arbitrarily random early loss non stationarities uncertain demand varying utilization reusable returns markov chain monte carlo simulation enables assessment efficacy forecasting method exploiting reliable current information method may provide improved estimates product returns compared linear models relate returns past levels sales returns utilize conventional regression recursive least squares adaptive identification methods forecasting efficiency higher measured mean integral absolute error particularly regarding peaks lows return flow results may useful enhanced acquisition returns reduced stock inventories efficient planning remanufacturing operations â© elsevier b v
10.1016/j.automatica.2018.07.024 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053166670&doi=10.1016%2fj.automatica.2018.07.024&partnerID=40&md5=c2107a8e93805b393d87acead42a9022 1,previous work proposed particle gaussian mixture pgm filter nonlinear estimation pgm filter uses transition kernel state markov chain sample propagated prior constructs gaussian mixture representation propagated prior density clustering samples measurement data incorporated updating individual mixture modes using kalman measurement update however kalman measurement update inexact measurement function nonlinear leads restrictive assumption number modes remains fixed measurement update paper introduce alternate pgm ii filter employs parallelized markov chain monte carlo mcmc sampling perform measurement update pgm ii filter update asymptotically exact enforce assumptions number gaussian modes pgm ii filter employed estimation two test case systems results indicate pgm ii filter suitable handling nonlinear non gaussian measurement update â© elsevier ltd
10.1111/jiec.12698 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035207702&doi=10.1111%2fjiec.12698&partnerID=40&md5=36c92f2381757f9eb1abf30ed66072d9 0,material flow analysis mfa widely used study life cycles materials production use reuse recycling disposal order identify environmental impacts opportunities address however development type analysis often constrained limited data may uncertain contradictory missing aggregated article proposes bayesian approach uncertain knowledge material flows described probability distributions little data initially available model predictions rather vague new data acquired systematically incorporated reduce level uncertainty reviewing previous approaches uncertainty mfa bayesian approach introduced general recipe application material flow analysis developed applied map global production steel using markov chain monte carlo simulations well aiding analyst get started face incomplete data incremental approach mfa also supports efforts improve communication results transparently accounting uncertainty throughout â© authors journal industrial ecology published wiley periodicals inc behalf yale university
10.1186/s13634-017-0524-6 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040464639&doi=10.1186%2fs13634-017-0524-6&partnerID=40&md5=f4ca3fe2f14d18462d31663f7ba7d5ae 0,monte carlo methods become essential tools solve complex bayesian inference problems different fields computational statistics machine learning statistical signal processing work introduce novel class adaptive monte carlo methods called adaptive independent sticky markov chain monte carlo mcmc algorithms sample efficiently bounded target probability density function pdf new class algorithms employs adaptive non parametric proposal densities become closer closer target number iterations increases proposal pdf built using interpolation procedures based set support points constructed iteratively previously drawn samples algorithmâ€™s efficiency ensured test supervises evolution set support points extra stage controls computational cost convergence proposal density target part novel family algorithms discussed several examples specific methods provided although novel algorithms presented univariate target densities show easily extended multivariate context embedding within gibbs type sampler hit run algorithm ergodicity ensured discussed overview related works literature also provided emphasizing several well known existing methods like adaptive rejection metropolis sampling arms scheme encompassed new class algorithms proposed eight numerical examples including inference hyper parameters gaussian processes widely used machine learning signal processing applications illustrate efficiency sticky schemes stand alone methods sample complicated one dimensional pdfs within gibbs samplers order draw multi dimensional target distributions â© author
10.1093/gji/ggy362 https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054749227&doi=10.1093%2fgji%2fggy362&partnerID=40&md5=da0ae1f330e434b6d25dcce8a7372cdf 0,seismic surfacewave tomography tried tested method reveal subsurface structure earth however conventional step scheme inverting first dmaps surface wave phase group velocity inverting spatial velocity structure preserves little information lateral spatial correlations introduces additional uncertainties errors result introduce step non linear surface wave tomography method removes effects inverting spatial structure directly frequencydependent traveltime measurements achieve using reversible jump markov chain monte carlo mcmc algorithm fully model parametrization synthetic tests show method estimates velocity model associated uncertainties significantly better conventional step mcmc method computational cost seems comparable step mcmc methods resulting uncertainties intuitively reasonable step method provide directly interpretable uncertainty volumetrics structures interest â© author published oxford university press behalf royal astronomical society
